gram@eh2000;@eh2000;128.642;128.794;170;/;/;PUNCT;_;_;172;punct;_
gram@eh2000;@eh2000;128.945;129.097;171;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;172;nsubj;_
gram@eh2000;@eh2000;129.248;129.4;172;стоЯл;стоЯть;VERB;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;643;conj;_
gram@eh2000;@eh2000;129.551;129.703;173;на;на;ADP;_;_;343;case;_
gram@eh2000;@eh2000;129.854;130.006;174;развЯзках;развЯзка;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur;172;obl;_
gram@eh2000;@eh2000;130.006;130.157;175;/;/;PUNCT;_;_;178;punct;_
gram@eh2000;@eh2000;130.46;130.611;176;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;178;nsubj;_
gram@eh2000;@eh2000;130.763;130.914;177;был;быть;AUX;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;720;cop;_
gram@eh2000;@eh2000;131.066;131.217;178;такой;такой;DET;_;Case=Nom|Gender=Masc|Number=Sing;740;det;_
gram@eh2000;@eh2000;131.369;131.52;179;а;а;CCONJ;_;_;181;cc;_
gram@eh2000;@eh2000;131.672;131.823;180;а;а;CCONJ;_;_;181;cc;_
gram@eh2000;@eh2000;131.975;132.126;181;мааленький;маленький;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;348;conj;_
gram@eh2000;@eh2000;132.126;132.278;182;/;/;PUNCT;_;_;183;punct;_
gram@eh2000;@eh2000;132.581;132.732;183;худой;худой;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;181;conj;_
gram@eh2000;@eh2000;132.732;132.884;184;/;/;PUNCT;_;_;487;punct;_
gram@eh2000;@eh2000;133.035;133.186;185;у;у;ADP;_;_;186;case;_
gram@eh2000;@eh2000;133.338;133.489;186;него;он;PRON;_;Case=Gen|Gender=Masc|Number=Sing|Person=3;487;obl;_
gram@eh2000;@eh2000;133.641;133.792;187;вот;вот;PART;_;_;423;advmod;_
gram@eh2000;@eh2000;133.944;134.095;188;э;э;PART;_;_;191;nsubj;_
gram@eh2000;@eh2000;134.247;134.398;189;плечи;плечо;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur;191;nsubj;_
gram@eh2000;@eh2000;134.55;134.701;190;были;быть;AUX;_;Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;191;cop;_
gram@eh2000;@eh2000;134.853;135.004;191;такие;такой;DET;_;Case=Nom|Number=Plur;423;det;_
gram@eh2000;@eh2000;135.004;135.156;192;/;/;PUNCT;_;_;744;punct;_
gram@eh2000;@eh2000;135.459;135.61;193;как;как;ADV;_;Degree=Pos;428;advmod;_
gram@eh2000;@eh2000;135.762;135.913;194;сказать;сказать;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;191;xcomp;_
gram@eh2000;@eh2000;135.913;136.064;195;/;/;PUNCT;_;_;196;punct;_
gram@eh2000;@eh2000;136.216;136.367;196;узкие;узкий;ADJ;_;Case=Nom|Degree=Pos|Number=Plur;720;conj;_
gram@eh2000;@eh2000;136.367;136.519;197;/;/;PUNCT;_;_;200;punct;_
gram@eh2000;@eh2000;136.67;136.822;198;если;если;SCONJ;_;_;200;mark;_
gram@eh2000;@eh2000;136.973;137.125;199;так;так;ADV;_;Degree=Pos;200;advmod;_
gram@eh2000;@eh2000;137.276;137.428;200;можно;можно;ADV;_;Degree=Pos;863;conj;_
gram@eh2000;@eh2000;137.579;137.731;201;сказать;сказать;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;200;csubj;_
gram@eh2000;@eh2000;137.731;137.882;202;/;/;PUNCT;_;_;635;punct;_
gram@eh2000;@eh2000;137.882;138.034;203;/;/;PUNCT;_;_;921;punct;_
gram@eh2000;@eh2000;138.185;138.337;204;ну;ну;PART;_;_;635;parataxis;_
gram@eh2000;@eh2000;138.488;138.639;205;вот;вот;PART;_;_;191;advmod;_
gram@eh2000;@eh2000;138.791;138.942;206;как;как;ADV;_;Degree=Pos;643;conj;_
gram@eh2000;@eh2000;139.094;139.245;207;сейчас;сейчас;ADV;_;Degree=Pos;643;conj;_
gram@eh2000;@eh2000;139.397;139.548;208;примерно;примерно;ADV;_;Degree=Pos;643;conj;_
gram@eh2000;@eh2000;139.548;139.7;209;/;/;PUNCT;_;_;215;punct;_
gram@eh2000;@eh2000;139.851;140.003;210;ноо;но;ADV;_;Degree=Pos;215;nsubj;_
gram@eh2000;@eh2000;140.154;140.306;211;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;215;nsubj;_
